personid,Primary_mode,age
1712735802,"Other hired service (e.g., Lyft, Uber)",6.0
1712735802,Airplane or helicopter,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 1,1.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 2,1.0
1712735803,Household vehicle 2,1.0
1712735804,Household vehicle 2,1.0
1712735804,Household vehicle 2,1.0
1712735804,Household vehicle 1,1.0
1712735804,Household vehicle 1,1.0
1712735804,Household vehicle 1,1.0
1712735804,Household vehicle 1,1.0
1712735804,"Walk, jog, or wheelchair",1.0
1712735804,Household vehicle 2,1.0
1712735804,Household vehicle 2,1.0
1712735804,"Walk, jog, or wheelchair",1.0
1712736201,"Urban rail (e.g., Link light rail, monorail)",9.0
1712736201,"Urban rail (e.g., Link light rail, monorail)",9.0
1712736201,"Taxi (e.g., Yello Cab)",9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,,9.0
1712736201,"Other hired service (e.g., Lyft, Uber)",9.0
1712736201,"Walk, jog, or wheelchair",9.0
1712736202,"Urban rail (e.g., Link light rail, monorail)",7.0
1712736202,"Urban rail (e.g., Link light rail, monorail)",7.0
1712736202,"Urban rail (e.g., Link light rail, monorail)",7.0
1712736202,"Urban rail (e.g., Link light rail, monorail)",7.0
1712736401,Household vehicle 1,6.0
1712736401,Household vehicle 1,6.0
1712736401,Household vehicle 1,6.0
1712736401,Household vehicle 1,6.0
1712736401,Household vehicle 1,6.0
1712739501,Household vehicle 1,7.0
1712739501,Household vehicle 1,7.0
1712739501,Household vehicle 1,7.0
1712739501,Household vehicle 1,7.0
1712739502,Household vehicle 2,8.0
1712739502,Household vehicle 2,8.0
1712739503,Household vehicle 1,1.0
1712739503,Household vehicle 1,1.0
1712739503,Household vehicle 1,1.0
1712739503,Household vehicle 1,1.0
1712739504,Household vehicle 1,1.0
1712739504,Household vehicle 1,1.0
1712739504,Household vehicle 1,1.0
1712739504,Household vehicle 1,1.0
1712740501,"Walk, jog, or wheelchair",6.0
1712740501,"Walk, jog, or wheelchair",6.0
1712740502,"Walk, jog, or wheelchair",6.0
1712740502,"Walk, jog, or wheelchair",6.0
1712741601,Household vehicle 1,10.0
1712741601,Household vehicle 1,10.0
1712741601,Household vehicle 1,10.0
1712741601,Household vehicle 1,10.0
1712743201,Household vehicle 1,11.0
1712743201,Household vehicle 1,11.0
1712743201,Household vehicle 1,11.0
1712743201,Household vehicle 1,11.0
1712743202,Household vehicle 1,11.0
1712743202,Household vehicle 1,11.0
1712743202,Household vehicle 1,11.0
1712743202,Household vehicle 1,11.0
1712745201,"Walk, jog, or wheelchair",7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Other hired service (e.g., Lyft, Uber)",7.0
1712745201,"Other hired service (e.g., Lyft, Uber)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Walk, jog, or wheelchair",7.0
1712745201,"Other hired service (e.g., Lyft, Uber)",7.0
1712745201,Other household vehicle,7.0
1712745201,Other household vehicle,7.0
1712745201,Other household vehicle,7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,Household vehicle 1,7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745201,"Urban rail (e.g., Link light rail, monorail)",7.0
1712745801,Bicycle or e-bike,6.0
1712745801,Household vehicle 2,6.0
1712745801,Household vehicle 2,6.0
1712745801,Household vehicle 2,6.0
1712745801,Household vehicle 2,6.0
1712745801,Household vehicle 2,6.0
1712745801,Household vehicle 2,6.0
1712745801,Bicycle or e-bike,6.0
1712745802,Bus (public transit),6.0
1712745802,Bus (public transit),6.0
1712745803,Household vehicle 1,6.0
1712745803,Household vehicle 1,6.0
1712748001,Household vehicle 2,8.0
1712748001,Household vehicle 2,8.0
1712748002,Household vehicle 1,8.0
1712748002,Household vehicle 1,8.0
1712748701,Household vehicle 1,10.0
1712748701,Household vehicle 1,10.0
1712748701,Household vehicle 1,10.0
1712748701,Household vehicle 1,10.0
1712748701,Household vehicle 1,10.0
1712751201,Household vehicle 1,9.0
1712751201,Car from work,9.0
1712751201,Car from work,9.0
1712751201,Household vehicle 1,9.0
1712751201,Household vehicle 1,9.0
1712751201,Household vehicle 1,9.0
1712751201,Friend/colleague's car,9.0
1712751201,Friend/colleague's car,9.0
1712751201,Friend/colleague's car,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751202,Household vehicle 2,9.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,Household vehicle 2,10.0
1712751801,"Walk, jog, or wheelchair",10.0
1712751801,"Walk, jog, or wheelchair",10.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751802,Household vehicle 2,8.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751803,Household vehicle 2,5.0
1712751804,Household vehicle 2,3.0
1712751804,Household vehicle 2,3.0
1712751804,Household vehicle 2,3.0
1712751804,Household vehicle 2,3.0
1712751804,Household vehicle 2,3.0
1712752201,Bus (public transit),8.0
1712752201,Friend/colleague's car,8.0
1712752201,Friend/colleague's car,8.0
1712752201,Friend/colleague's car,8.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Household vehicle 1,7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Other non-household vehicle,7.0
1712754301,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754301,Bus (public transit),7.0
1712754301,"Walk, jog, or wheelchair",7.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,"Walk, jog, or wheelchair",6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712754302,Household vehicle 1,6.0
1712756901,Bicycle or e-bike,6.0
1712756901,Bicycle or e-bike,6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,"Walk, jog, or wheelchair",6.0
1712757201,"Walk, jog, or wheelchair",6.0
1712757201,"Walk, jog, or wheelchair",6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757201,Household vehicle 1,6.0
1712757201,Household vehicle 1,6.0
1712757201,Household vehicle 1,6.0
1712757201,Household vehicle 1,6.0
1712757201,Bus (public transit),6.0
1712757201,Bus (public transit),6.0
1712757501,Household vehicle 1,6.0
1712757501,Household vehicle 1,6.0
1712757501,Household vehicle 1,6.0
1712757501,Household vehicle 1,6.0
1712757501,Household vehicle 1,6.0
1712757502,Household vehicle 2,6.0
1712757502,Household vehicle 2,6.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,"Walk, jog, or wheelchair",10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Bus (public transit),10.0
1712760801,"Walk, jog, or wheelchair",10.0
1712760801,"Urban rail (e.g., Link light rail, monorail)",10.0
1712760801,"Urban rail (e.g., Link light rail, monorail)",10.0
1712760801,"Walk, jog, or wheelchair",10.0
1712760801,"Walk, jog, or wheelchair",10.0
1712760801,Bicycle or e-bike,10.0
1712760801,Bicycle or e-bike,10.0
1712760801,Bicycle or e-bike,10.0
1712760801,Bicycle or e-bike,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712760801,Household vehicle 1,10.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,Household vehicle 1,6.0
1712761201,Friend/colleague's car,6.0
1712761201,Friend/colleague's car,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,Household vehicle 1,6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,Household vehicle 1,6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,"Walk, jog, or wheelchair",6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712761201,Household vehicle 1,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Household vehicle 1,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Other non-household vehicle,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,"Walk, jog, or wheelchair",6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,,6.0
1712762501,Household vehicle 1,6.0
1712762501,Household vehicle 1,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,"Walk, jog, or wheelchair",6.0
1712762502,"Walk, jog, or wheelchair",6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,"Walk, jog, or wheelchair",6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 1,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712762502,Household vehicle 2,6.0
1712763001,"Urban rail (e.g., Link light rail, monorail)",11.0
1712763001,"Walk, jog, or wheelchair",11.0
1712763001,"Walk, jog, or wheelchair",11.0
1712763001,"Urban rail (e.g., Link light rail, monorail)",11.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763002,"Walk, jog, or wheelchair",10.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763701,Household vehicle 1,7.0
1712763702,"Walk, jog, or wheelchair",7.0
